"he is doing the best job possible with the situation he inherited it takes more than 4 years to clean up fix the mess the country was in before he took office","","","we do not share the same moral values and i do not agree with his policies on economics or womens issues","they work for all people not just the rich and not just the poor all people","","","they are hipocrits and try to force theit beliefs on everyone they also forget that mojority of the us is not rich therefore we need certain government programs"
"i think he s trying to do the best he can but just doesn t have the kind of experience it takes to run the country","just as i typed before he does nt seem to have the know how of geting this country out debt","as gov of mass he was able to pull that state out of debt he is a business man and has had a lot of experience in this field","","","","",""
"","","","","","","if they want something they will get the job done",""
"he is honest","","","bain capital","t they believe in the middle class","","","immigration issue"
"he is helping the poor elderly and disabled","","he s pro life","he wants to take too much of the benefits away from those in genuine need and give to those who already have plenty","they help the poor elderly and disabled the way christ would have i am a christian","i wish they would respect everyone s religious freedom equally","they are pro life","the believe in trickle down economics it hasn t worked well in the past"
"","his obamacare his reaction to terrorists apologetic his past relations with marxists","the fact that he is a successful business man and may have a plan to turn our economy around","","their pro choice stance","too liberal with our tax dollars","i like that they are more conservative in their views especially when it comes to the economy","that they are anti planned parenthood"
"","socialism","sucessful","","","all the lies they tell","less spending less taxes","old school politics"
"","he has really not accomplished any change that he promised the economy is still in the toilet and there is really no daylight in sight i do not agree with his health care platform and really do not support gay marraige","his business sense if we treat the government more like a business we may have a chance of quicker financial recovery","i am a bit worried that he is too conservative at times and that he waffles on his position to suit the audience","i like some of their platforms regarding working class and middle class americans","way too liberal in general do not support gay marraige welfare undocumented worker rights etc","more conservative than the democrats appear to be more family and christian oriented","they have a lot of focus on big business and favorable treatment of the highest earning americans very low tolerance support for the middle to lower middle class"
"","obamacare s impact on the middle class","he has successfully run companies and made money obama has never successfully run a company","","","giving too many entitlements","belief in less government involvement in business",""
"he truly wants to help people","the economy","will be able to create jobs","","want to help people","taxes","not for taxes","don t help people enough"
"me parece que si lo ayudan que es lo que debian hacer por el bien de los estados unidos el pais lograria avanzar mucho mas rapido y esto redundaria en el beneficio de nuestro pueblo y del mundo","","","no comparto sus ideas en general","no creo que la respuesta deba se todo o nada hay cosas buenas y malas en ambos partidos por eso soy independiente creo en el hombre sus propuestas y actuacion no en el partido","ya lo exlique en la respuesta anterior","","me referire solo a su actuacion durante la presidencia de barak obama nunca han aceptado la decision de nuestro pueblo a favor de obama creo que han hecho todo lo posible por obstaculizar su gestion como presidente parte por intereses economicos como por racismo y esto a traido como consecuencia que todo haya sido mas dificil para la recuperacion del pais no creo que pueda ser posible que de 100 propuestas del gobierno las 100 sean malas eso solamente denota una muy mala actitud para tratar de buscar soluciones sensatas a los muchos problemas que tenemos"
"","","","","","","values",""
"","","","stance on abortion and issues related to a woman s rights also i don t agree with doing away with some of the tax deductions","","","","stance on abortion tea party component and gun control"
"","he is a liar","","i believe he will still grow government","","they want people dependent on the government they believe the government should solve everything and people should not have 100 percent accountability of their acts they want to take everyone s money to pay for their objectives","socially they fit my ideas better the only thing is those social ideas is something i do not want them to govern to","they are just big government as well they may be trying to turn the tide but they are not trying enough"
"he seems like he is more centered on caring for the less fortunate","his positions on abortion and gay marriage social issues that affect the family are most important to me","his morals are more closely in line with mine","immigration policy not really clear also a lot of his positions are not that clear","i don t know much about politics but it seems like the democrats are focused on helping the poor i think that s great","abortion gay marriage","i like that they are focused on strengthening the family in particular the traditional family with a husband and wife",""
"","","","nsnsjs","","","haha",""
"obama siempre a tratado de ayudar a personas de todas clases","","","pienso que romney no va ayudar a las gentes de medio clase mucho","si tratan de ayudar a los pobres","","","no tratan de ayudar a los pobres"
"i trust him","","","don t trust him","","","",""
"cuando habla me identifico con su mensaje de que ha hecho lo posible por mejorar la economia pese a que el congreso y los republicanos han saboteado todas sus ideas y no lo han dejado hacer nada paralizando la economia del pais","estoy en desacuerdo con los gastos innecesarios que aumentan la deuda como el welfare muchas personas abusan del sistema y todo recae en los duenos de casas pagando mas taxes","el dice tener experiencia creando trabajos para mejorar la economia pero no da detalles sobre como va a hacerlo","no quiere que los ricos paguen mas taxes el no quiere mostrar sus declaraciones de impuestos ni hablar de sus cuentas secretas fuera del pais el quiere destruir el social security y el medicare tal como bush intento hacer","piensa y actua mas hacia mejorar las condiciones de la clase media y los trabajadores en cuanto a salud educacion vivienda etc trata de beneficiar a toda la sociedad","gusta de dar welfare creando un malestar en los que trabajan pues ven que otros gozan de beneficios sin pagar nada por ellos madres solteras que se llenande hijos para recibir cheques del gobierno y subsidios de vivienda eso es inaceptable","gustan de gobiernos mas pequenos y menos gastos","gustan de la guerra benefician a los ricos no regulan nada para poder hacer las trampas en wall street los bancos y el credito la casas las guerras de irak y afghanistan y asi roban todo el dinero vaciando el social security y luego quieren privatizarlo"
"his view on taxes and employment","","","his view about taxes and employment","the attention given to the people when it comes to employment and health care","","",""
"","","","cut funding for pbs","","","",""
"","he supports gays and abortions","","he supports the rich","","","",""
"he did a great job of averting a depression in 2008 2009","","","","","","","pro life"
"equal rights in marriage keep planned parenthood","does not seem very convincing","","against equal marriage rights against abortion wants to shut down planned parenthood","more liberal for the people pro choice","too much government control","still believes in religion is for the small business owners","way too conservative for my taste against a women s right to choose against gay marriage"
"environmental protection","economic vision","approach to jobs","lack of environmental protection","medical coverage","spending","debt reduction","lack of environmental protection"
"el dream act","","","","","","",""
"health insurance","","","i can not remember what it is","","","",""
"","he has had 4 years to make a difference and all he has done is make things worse and he doesn t believe in god and he wants to take religion out of the goverment that was founded on god and what he stands for one nation under god","he has some of the same beliefs that we have","","","they are against my beliefs","they have some of the same beliefs i have","they are for the rich"
"","","","","","","",""
"i believe he has done a decent job while president","","i believe it s time for a change there is so much controversy over how things have been done these past few years that maybe putting someone else in the hot seat will make things better or make us realize that what we had before wasn t so bad","","","","",""
"barack obama has been sincere in trying to help the common folk from day one he has been sympathetic to our needs because he has been where we have he has struggled like we have i relate to obama a lot more","","","he is not being truthful about helping the middle class i don t believe what he says about tax cuts for the middle class romney has no idea what it means to struggle in this current economy and he is only out to help the rich","i like that the democratic party supports the lower and middle class i have always associated the democratic party with being for the people and caring about the regular folks","the one thing i would say is that the party could be a little more supportive of obama he has been fighting the steepest uphill battle from day one and i don t always feel like his party gives him enough support","","they only care about the rich getting richer the republican party does not support programs that help lower and middle class families they are not trying to help the common person"
"","","i don t like some of his views or opions","","","","",""
"","2nd amendment weak economic policies weak foreign policies he s pro federal funding for abortions soft on illegal immigration etc","strong business leadership which leads me to believe he can help fix the economy","weak record on supporting 2nd amendment rights","","poor economic policies bad foreign policy obamacare terrible energy policies global warming bullshit","typically pro 2a","awful foregin policies soft on illegal immigration spineless neither party understands they re hired to represent their constituents"
"he has did a lot since in office considering what was left in his lap and considering it has been a battle regardless of the issues the battle is with the parties","","","he has a plan only in favor of the rich and to hell with the poor he does not give a real answer and his tax deductions dont add up he seems more shady than other politician","democratic thoughts seem more realist but congress will have to come togather for anything to work right","","","most republicans have a mind set for the betterment of the affluent and to hell with the poor"
"understands what needs to be done in order to move forawrd","","","out of touch with most average americans","they care more about matters inside the u s not wasting money on pointless wars etc","","","most dont understand what its like to have to work for a living trying to make ends meet"
"i think he is very honest and genuine","","","attitude towards equal pay for women is scary women make up a huge part of the american work force many are the bread winners of the family","the democartic party wants to achieve a level playing field for all individuals","","","the republican party seems to be more interested in the all mighty dollar and not the american people"
"","he lies and has bo concer about the american people his only interest is how much of the taxpayers money he and is wife can spend while in office","he appears to be honest","","thay look out more for themselfs than the us people as a nation","obama","appear to want to help the people as a whole",""
"he has the experience and he will keep doing a good job","","","he seems racist against immigrants which is an important issue for me","","","",""
"he is the more experienced candidate","","","his pattern of lies his lack of experience his unfamiliarity with the political process","compassion for helping less fortunate","","","radicalism"
"","o bama care","","preference for rich i believe he is trying to reach the middle class but don t think he is sincere","support of education controlling wall street","support of medical program o bama care and how it was pushed through without disclosing what was in it","","for big oil companies and wealthy that get tax breaks from loop holes"
"","","","keeping his money on foreign land","","","","unwilling to comprimise in congress"
"he is trying to get things moving in the right direction","","i hope he can create all the new jobs so much needed to get us out of debt","he changes his mind to much so i m not sure if i can trust him either","","","most of the time i agree what they are trying to do watching the spending of our money","they need to work together more"
"","","","his inability to be specific about his plans for the country","","","","they seem to be out of touch with the majority of americans"
"","he is an extreme liberal who is ruining our country","he is more conservative than obama","","","","","lean too moderate"
"","don t like how he has ran our country the past 4 years","feel like he will get us out of debt and get our country back on track","","","","i feel they think about our wellfare and the wellfair of our country more so than the democrates do","would like to make sure that our social security and medicare medicade is safe and will continue to benifit our seniors"
"stuff","not being assertive aggressive enough against republicans","","he s a lying flip flopping disingenuous piece of crap","stuff","stuff","","how utterly insane it has become over the years rational logical thought has been replaced with racism sexism and pure ignorance"
"","","giving back to the middle class","","","","",""
"","moral issues","","","","","",""
"intelligence and integrity","","","he s not very smart or honest","big tent everyone is welcome","disorganization the scandals keep your pants on and hands out of the cookie jar guys i d like more female candidates","i like the old fiscally conservative socially liberal new englandy republicans","how the party has embraced hate and intolerence"
"i like his health plan and i think he is more interested in helping the middle class","","","i think his plans to reduce the deficit do not add up and he avoids giving specifics when asked about his plan for the budget","they are more into women s rights they don t have anyone like tod akin in their party","they still have trouble working with the republicans","","grover norquist his hold on the republican party"
"care for america and for all people especially lower middle class","support for gays same sex marriage","","cult beliefs pro abortion lack of concern for lower income class","care for all people","","","harsh feelings towards lower income"
"i might be able to vote for barack obama if he was completely honest about his birth place his certificate of live birth was not released until after the death of his grandmother his school records he said that he goofed off in high school so how did he get into occidental college i am familiar with that college how did he get the scholarship if he was not so pro moslem if he did not issue executive orders that become laws to further his campaign for re election if he did not endanger our national security and our military personnel by giving dates and details to the media if he could make his actions match his words if he showed leadership and not blamed others or left others to take responsibility for events that he ultimately was responsible for if he showed that he could work with people of the other party","mr obama s current policies and his need to support his backers unions environmentalists etc to the detriment of the nation his actions do not match his words his idea of creating jobs is to create more government jobs funded by taxpayers and or borrowing therefore increasing the deficit","he seems to be for states rights his actions show his support for the u s constitution and the values that made out country great he has shown that he can work with people of both parties i trust him to lead he has been successful in business i believe that the federal government should be run like a business i like that he has helped many people without calling attention to his actions","","","the democratic party promotes hand outs not hand ups the democratic party s actions and words reflect the belief that americans are basically stupid and unthinking the dem party seems to want to tax tax tax and spend spend spend their beliefs tend to be more socialist even though they don t like that word","the republican party is for smaller federal government and more states rights the gop supports traditional values belief in god equal opportunity etc","i don t like croniism in both parties"
"i am republican but this year i am going to vote for obama because he did not create the mess we are going thru he is trying to fix the economy the obamacare and so on","the baillout did not fixe the economy as he was saying","his value moral","he don t care about poor people","they want to make easy for descent people the middle class","most time they are hypocrites","moral value","don t care about poor"
"he is smart guy an educated know how to listen peoples need","","","","they are cool","","",""
"he is working against a government that is not supportive you cannot right all the wrongs in 4 years when it took 12 years to mess it up he needs the people behind him not just some but all women s rights worked hard to get where he is nothing was handed to him","","","watched debate last night too head strong doesn t check his facts before he opens his mouth seems like he s all about himself everything was i did seemed to get irritated to easily always needs to be right","more relaxed in situations handle conflict easier willing to work together","","","we are the united states a d i think both parties are tooo divided on issues rather then pointing fingers try to work together with the other party"
"","","","","","","",""
"","","republican","","","they believe in every thing i dont","has christian values",""
"","record the last 4 years","strong business experience seems to understand the working class","mormon","","mostly liberal agenda which i feel is wrong for our country","mostly conservative views","present congress and senate can t seem to get anything done"
"","he doesn t like all americans and is only interested in anyone who is an legal american","","","","just like nj dem controled the highist taxes in the country it sem dems are trying to distroy this country are they dems or comunists","i think they are trying to save the middle class from becoming poor",""
"","","ecoomy","","","","",""
"que se cambie su propuestas","que no ajuste sus planes","","que siga con sus propuestas","las propuestas de financias","las prpuestas familares","las propuestas familiares","las propuestas de financias"
"","his liberal socialist agenda that is destroying this country","strong business background conservatice presidential","","","everythin","pro defense pro business","not strong enough in rebuttal to lamw democrat charges"
"","too liberal","pro life","","","liberals","conservative",""
"","","","","","","",""
"","","","","","","",""
"he is educated and cares about the poor","","","overall very sketchy governor him and his wife have never had to work for anything therefore he doesn t relate to to middle class and those fighting to get in the middle class","","","","they only want to keep the wealthy themselves and their masters happy"
"he is the best choice","","","","they are the most fair","","",""
"i like his values","he has done a good job","","he goes with with the richer people","they are for the middle class and lower","","they are for the rich","everything they say start at the top and work our way down bull"
"","disagree with most of his views on economy domestic policy foreign policy spending many social issues and dislike his unwillingness to work with congress in a bipartisan manner while pointing the finger at the opposition","agree with his general economic views and ideas and most social issues","i am against his health care plan as i understand it","","general views on economic issues social issues domestic policy foreign relations taxing spending priorities military priorities","general views on economic issues social issues domestic policy foreign relations spending priorities military priorities","unhappy with tax related issues regarding the wealthiest americans"
"he is the right man for the job he has done a stellar job so far he has charm he is very well educated and loves his family","","","he is a republican and the statement made about the forty seven percent","democratic party thinks about the middle class they want what is best for all americans not just the rick americans","","",""
"","","","","","this opinion on welfare and unemployment","individuals working for themselves",""
"everything","","","he sucks","","","",""
"","the economy hasnt changed and his new law on insurance is a bit extreme","he is truly concerned about the security of the country especially during the olympics","","","","they are the peoples voice",""
"he appears to be concerned about the middle class and maintaining it","","while he is currently playing the role of wolf in sheeps clothing in the past his views and policies were fairly moderate","women should have the right to choose what happens to their bodies not the government","","there doesn t appear to be any unity or support for the party as a whole instead for individuals only we can t move forward and make the strides we need as individuals or as single parties","","beginning with the republican national convention there was visibly a stark difference ommission of people of color represented there was also a clear distinction between classes educated and uneducated whether created by the media or real the differences have to be addressed"
"he s black","soliers home","","","","","",""
"","","general impression that he would support smaller gavernment lower deficits and lower taxes","i suspect his policies would favor big business and those who are already wealthy at the expense of the lower and middle classes h i suspect he will be bought off by the rich and their interest groups and lobbyists mistrust of trickle down","it seems to endeavor to support a minimum level of humanity such as trying to make sure that peaple are able to get the basics in terms of food shelter and health care","i believe they foster too much regulation too much borrowing government that is too big unnecessarily restricting freedom","professed fiscal conservatism though under george bush this was clearly a lie","their insistence at involvement in social conservatism which is to say imposing their beliefs and morals on others ot the expense of freedom and did i mention their lying about really being fiscally conservative"
"his track record obamacare foreign policy","","","heathcare and social security foreign pollicy","they promote bi partisanship and do what is best for the country not just the democratic party","","","not willing to work with president in office and for the good of the country"
"he truly seems to want to fix the issues and problems from government","he just can t seem to find a way to work with the republicans he can t find a way to have an honest way to work with them","he is a business man he knows how to deal hopefully this will help him deal with the democrats when he is president","it just seems he is hiding something can t seem to be very honest","they do have a good heart about helping the lower classes","the democrats just seem to get involve in peoples lives too much they want to help but they just don t know when to stop","they want less government involvement in to every day life of americans","most of the time they are too conservative and they do seem to want to make the rich richer and the middle class to diminish"
"things are getting better it takes time to pull us out of problems that we are all going through and i know he can pull us through because he is on the right track people have to give him a chance it takes more then 4 years to pull out of this crises we are going through","","","he has some good points but i dont trust him there are alot of concerns i have because he has never realy said how his plans for the furture is going to make a difference with out raising food prices fuel taxes just the cost of living thing that are happening now","there is a furture plan and i fell we will make to where the econemy will be back on track","","","i dont think they are going to help the middle class are the economey"
"","his foreign policy and his health care program","he is not president obama","his statement regarding the percentage of americans on public welfare was poorly thought out and not based in fact it makes me nervous regarding his capacity to negotiate on behalf of our nation","some of the democratic representatives are doing some great things with their constituents","president obama","health care","party seems to have a lot of infighting hated the primaries"
"i am voting for barrack obama because in the four years he has been in office he has improved the state of the economy and has intentions on continuing to do so","","","i don t agree with mitt romney s views on women s rights","","","",""
"i like his ideas","","","","obama","","","mitt rodney"
"","","","destructive lying ads wants to destroy social security and medicare continues to give rich a free ride at the expence of everyone else","more the people s party treats everyone fairly and is small business fairly","","","the rich for the rich and to hell with everyone else tax breaks for the rich and regards the voters as suckers if they vote republican"
"after doing nothing for 4 years and the people screaming help he is finally going to listen he has asked bill clinton to help the president and first lady are finally seeing the problemsthat our country is having the president hit on every topic that is hurting this country he is also being realistic","","","their is too much of his past that shows he is just another greedy rich good ol boy he will hurt the middle class and we are what makes this country work","always gets the economy going for the middle class this term seems they are finally on the right track","they need to be how to say this lightly forceful with the republicans when voting on very important issues","","they are geared towards the rich and war"
"his views on women s reproductive rights gay rights and in general that i think he s a real person and understands what it s like for most of us i can relate to him and i think he can relate to me i can t say the same about romney","","","his stance on women s reproductive choice and also that i just don t trust him at all","their openness they are more in line with me on many of the issues not all but many","it s still politics and a lot of special interests","","position on women s reproductive rights gay rights and same sex marriage sex education in schools abstinence really funding for groups like planned parenthood i could go on but those are the major points for me in general i think they re out of touch with the average american and are getting more out of touch every year postition on gun control in general i feel like"
"he seems to care about the common person","socialist agenda","his business experience","lack of foreign relations experience","look out for the underdog","","they seem ready to help people succeed","lack of empathy"
"","i don t trust him and i don t think he has our best interest for the united states i don t think he was born in the states","his religious beliefs are very good and he s not a real polotician i think he has our best interest and really cares","his lack of care towards making pay equal for women as to men s pay","","","",""
"everything","","","he is just wrong","moderate","","",""
"he will fight for the middle class i like his health plan he will protect women s rights he will appoint liberal or moderate judges he will protect medicare and social security","","","he can not be trusted he has taken both sides of every issue no idea what he would do if elected i don t think a business man makes a good president he wants to overturn roe v wade he will destroy medicare","they for the middle class they will protect women s rights","the don t always stand together on issues","","they are the party of the wealthy they have obstructed the president every time they filbuster on everything they are too far to the right"
"that the intention is to be out of afghanistan by 2014 healthcare","has said nothing specific on how he will bring the deficit down what cuts he will implement","his focus on tax rate cuts for small businesses and middle class focusing on america first","his plans for social security and medicare his stance on abortion rights","has more focus on middle class and small businesses seem on the whole more sympathetic to ordinary people","programs such as aid to families have no provisions for some sort of end point or cutting off point people can t make welfare a lifestyle choice","they do realize that we have to focus on creating jobs at home they do not agree that welfare can be there for an entire lifetime","they give the biggest breaks to the rich and big business banks"
"","","what he plans on doing 5 point plan","","","","",""
"his social health care reforms foreign policy honesty","position on abortion gay marriage requiring birth control","positions on abortion and marriage","his religious beliefs","social reforms and change focus on helping poor","position on issues lack of moral standards","position on issues","less focus on helping poor associated with rich status quo"
"","","","","","","",""
"","he does not give the impression that he supports the ideals of the us he is more toward changing values and spending dollars than doing those things that are badly needed","he cares about the us and is committed to reversing the trends of the last 4 years we need to change the direction in which this country is heading","","","concentrate too much on spending and insulting the republican candidates than on telling the truth","concentrate more on people and less on spending the country into a recession","do not politics in general the way everyone bends the facts to make a point why not use the truth instead"
"he is devoted to promoting laws and regulations that facilitate paths for self improvement and having hope and a chance to learn and have a productive live through education good health and a common belief that we all can live the american dream","","","mitt romney tends to contradict himself more often than not and he s be shown to speak a positive platform when he s in the general public and then once he s among his select group of supporters he speaks very harshly about those who are not wealthy i don t believe he s trustworthy and he dosen t have a clue about the true working class people in other words i believe he looks down on them and he wants to decide their fait they can be a part of our military","their basic belief that america is a country that has a middle class that should be strong and able to have the ability to live a self sufficient and successful life style and that the poor and disenfranchise deserves a helping hand","sometimes as with any group they don t seem to be strong enough as a group to battle back against republicans bullish tendencies","their ability to go against the opposition party as a collective group","they have a blind willingness to get have and keep wealth and resources come what may and with a callous disregard for how devastating the effects and or the results are on others the are the me me me party that dosen t seem to get it that there s enough for us all and that having to much does not translate into being greater or better than others it just makes odd and awkward as in one whose out of touch"
"","","","","","","",""
"","i feel while he has been in office nothing seems to have improved with the country and we need a change","","","","","trying to handle the tax issue within the middle class hardworking people",""
"","muy liberal y incumplimiento de promesas","su plan economico y politica exterior","","","filosofia de impuestos y bienestar del ciudadano ademas los concepts de seguridad nacional que mayormente beneficial a personas que pudieran subsistir por si mismo y por lo contrario toman ventaja del sistema tales como welfare","filosofia de impuestos y bienestar del ciudadano ademas los concepts de seguridad nacional",""
"his family his wife love for children the hard work to this point in his life his family","","","not sure on his views of the world in general his wife never having a job out of touch with most to all americans","","","",""
"","i can t stand him","his character","","","everything","pro life",""
"better long term economic policies","afghanistan policy and we should raise taxes on everyone to clinton rates he also gives in too easily","","his tax policy will lead to much higher deficits he is against abortion rights he wants another war with iran","","won t work together with the other side won t put entitlements on the table","","not working with anyone they use fear won t look at revenue and defense spending for cuts"
"","","","","they are more caring about everyone","","","they are just a bunch of greedy rich people that want to stay rich no matter the consequences they don t care about anyone or anything but theirselves and their money"
"i appreciate that he cares about this country i agree with his domestic policies but not his foreign policies","foreign policies","economic policies","foreign policies","cares about the common man","too intrusive in people s lives","fiscal policy","elitism"
"","i do not agree with obamacare or his theory of stealing from the rich to give to the poor i am more than happy to help those really in need the problem is that he keeps bailing people out so they sit back on their hindends and wait for a handout from those of us who actually work for a living people need to be taught how to care for themselves rather be given everything why work for what is handed to you","he is no obama","","typically in favor of saving environment","pretty much everything else pro choice gay marriage anti god taking from those who have to give to those who won t i could go on all day","not big government typically want to hold people accountable","hey there are greedy people in every party i like the fact that most are christian but they portray us as stuffy and intolerant christians get a bad rep"
"","","","his arrogant attitude his views on women","","","",""
"foreign policy","","","taxes","economy","to much government","","just about everything they say"
"","no decrease in taxes","economic reform","defense spending","social views","method of handling economic affairs","belief in free market enterprise","social views"
"","his focus on unbalance control between the branches of goverment","lower taxes and jobs","","","energy controls immagration reform lack of jobs production and to much goverment control in free enterprise and business","smaller goverment business growth home energy growth and expan honest open goverment","pro life with out womans choice"
"","","","he s republican","","","",""
"the way even though he has faced much adversity he will continue to try to improve the economy and get more jobs he let us realize we have to do our part though we have to sacrifice and work hard to help our fellow americans that need help","i do not want him to give up on his programs and ideas to improve the country i am for compromise with republicans but they need to meet him closer to the middle the president should not move so far to the right that we loose too much of how the programs he has put in place should be run","","he is republican specifically he is out of touch he wants to return to what bush was doing the fact that he has no clue what it is to be without i observed a lady walk up to him in louisiana that had just lost her entire home and belongings in a flood she just asked him for help and his answer was to go home and call for help he is totally clueless the lady had just told him she has no home or phone to go and use she asked him for help he should have asked one of his aids to help her contact the police and help her find a shelter he just dismissed her and moved on without helping her wrong wrong thing to do","i see the democratic party as the party of the people","","","they all come off as arrogant and only for big business"
"","he has not done a very good job in the 4 years he has been in office","","","","","",""
"","he doesn t seem he favor equality and the middle class midwestern politics could have made a good change for the country but this is chicago politics","","he richer than obama he s all about money and out of touch with the middle class","","","",""
"a stronger candidate","","","","there for us all","","","they will not let the president get his job done without taking him through hell"
"","he did a terrible job already","","","","","",""
"hes willing to keep helping all low class that need help","","he claims that tge economy will better","he only wants to help high class and not low class ppl","","","",""
"his charisma thefact that he dealt w osama bin ladin","economy debt","he brngs business savvy to the office","","","","seem more logical w money",""
"","his performance and record","his business background makes him more qualified to be president","","","tax and spend","not a tax and spend party",""
"","talks rhetoric only has not done what he promised 4 years ago lies devious rammed through an expensive health care system using bribes and waivers coverup of the events leading to deaths of americans in libya etc","ethical honest forth right able to fix fiscal problems experienced common sense","","","liberal policies killing unborn babies angry constituents cronyism lies to the people","conservative","long terms good old boy poiticking"
"seems to be concerned about all of the people","","","he is out of touch with reality","","","","too exclusive the party of the rich and well to do has strayed away from its roots"
"","que por favor queremos otra persona mas responsable como presidente","el pais esata muy mal con el gobierno actual y hay que poner ha otra persona nueva y mas responsable","","","que todas las personas de izquierdas de este pais estan de ese lado y creo que es muy peligroso en este momento","da libertad a las empresas grandwes o chiquitas para producir y emplear mas personal ya que la economia subiria y las familias vivirian mas economiamente bien y contentos",""
"he is for all the people","","","hinding his money from taxes","working for all people","not standing thier ground","","bringing god into politics"
"he appeals to a wider cross section of the us","","he s better looking","i don t think he s ever struggled in his life most of us have","i feel it is more representative of the different types of people in the country","","sometimes i feel their moral compass is more in line with mine","they occasionally seem too distant from the people"
"hes more for the people not hanging with the big money people who have way more then they need","","","hes too much into big business money","","","",""
"","he constantly wants to make programs for the poor who think that its the governments responsiblity to take care of them instead of the people helping themselves","knows how to make money and is interested in creating jobs and the issues at why there havent been any","prolife stance its not the governments place to tell women families how to govern their body","","they want everyone to be equal and its just not possible when people have their hand out versus wanting to work hard to help themselves","realists responsible thoughts",""
"his responsible manner of taking over the mess that was left behind and his honest approach towards long term solutions","","","is misleading voters and changes positions and appears to believe that he has many positions that are offensive to latinos and the middle class working people of our country","the diversity of the democratic party is still the main tie to the middle class values of our great country","","","the republican party has been taken over by the hard core right wing and those republicans that would take a responsible path are afraid to stand up to these bigots and irresponsible right wingers"
"social issues foreign policy supreme court picks","","","crappy governor moore interested in it being a springboard to run for presidency wrong on almost all social issues wants to increase military spending","positions on social issues","sometimes they are bum fizzled and afraid to stand up for their beliefs","","social issues positions on immigration health ins foreign policy military spending taxes choices for supreme court misuse of the filibuster move to limit ability of citizens to vote"
"","dishonesty","truthfulnes","","","senate has not passed a budget in several years","generally share my views",""
"ecomony","","","","trying to improve the mess were in","","",""
"","pro abortion pro same sex marriage he fits the communist model well","he is not obama","he s mormon","","too liberal","more conservative","forgotten conservative base"
"establising a framework to create jobs and opportunities for graduates to explore areas of natural energy through solar power and wind 90 bil is a staggering amt to play with our country s financial situation","obamacare foodstamps to over 47 million people 4 5 gallon of fuel taxing the middle class further is he serious of where this country is headed","businessmen may be what this country needs in response to our current economic situation we are in trouble if current conditions remain both financially and uncertainty","","are willing to work with republicans on particular issues for better economic conditions for long term growth","can become arrogant short term fixes without much consideration about whether we will be worse off in long run do not take into account of gen public s well being of financial stability through their creating of bills acts","given into considerations of financial economic choices looking at big picture for investments and whether will yield economic return",""
"","his support and use of self awarded exectutive order powers decision by executive order is a euphemism for tyranny","","","gov brown of california","read a newspaper watch mainstream tv news listen to mainstream radio news all mass media outlets are mouthpieces for the democratic party they have destroyed any true journalism news reporting slanting all news left","john kasich gov of ohio","they deliberately nominate candidates that will simply go with the trends of recent decades rather than ones who actually understand the need for more conservative politics given the state of usa today with respect to economic and geo political issues"
"i like his moral stance","","","concerned about how he would tax and also how he would relate to war issues","concern about issues","","concern about social issues",""
"","put us in a lot of debt health care just fix the problems dont build a new system","good values business knowedge","","","stubborn to negotiate","willing to fight for the little person",""
"","","","","","","",""
"","","","taxes","","","",""
"","his poor performance on the economy over the last 4 years","he would try new things to try to get the economy expanding","i don t believe many of the political promises he has made on the campain trail","they look out for the common man","they are way too liberal","they tend toward the conservative direction","they are way too conservative"
"everything","","","he seems untrustworthy","","","",""
"i believe he has the interest of the citizens at heart as well as the nation as a whole","","","he does not give straight answers when he is asked question","change the economy","","i like how they are determined to get the economy back on track and make the rich pay their fair share of taxes","they are focused on making the rich richer while the poor pay more taxes than they do"
"because he is trying to keep the senior from losing out on social scurity and help people that do not have insurance will be able to get some i also like tax cut for the middle class people","","i really fell like he donot care for the poor people at all also about the tax cut also it do not seem fair if you do not have much money anyway","i do not want to say","they used to work together to try to make thing better for the working class of people","all of them do not work together for a common cause","","they do not work well with the other party because they both have different way of getting what they want which is notr alway in the best intrest of what is right"
